dataset_seed,infrastructure,node_id,kind,memory_mb,vcpu,mhz,node_monthly_cost,generator_seed
146588263,infrastructure_80,edge12,edge,1024,4,2500,20.4063996,12345
146588263,infrastructure_80,edge13,edge,1024,4,2500,21.63694807,12345
146588263,infrastructure_80,edge14,edge,1024,4,2500,25.0795458,12345
146588263,infrastructure_80,edge15,edge,512,2,1500,14.62841807,12345
146588263,infrastructure_80,edge16,edge,512,2,1500,14.06466861,12345
146588263,infrastructure_80,edge17,edge,1024,4,3000,20.70907176,12345
146588263,infrastructure_80,edge18,edge,1024,4,2500,21.02825516,12345
146588263,infrastructure_80,edge19,edge,1024,4,3000,23.6314427,12345
146588263,infrastructure_80,edge20,edge,1024,4,2500,21.66031759,12345
146588263,infrastructure_80,edge21,edge,1024,4,3000,22.43330902,12345
146588263,infrastructure_80,edge22,edge,1024,4,2500,23.10635358,12345
146588263,infrastructure_80,edge23,edge,512,2,1500,17.75709209,12345
146588263,infrastructure_80,edge24,edge,1024,4,3000,26.51825691,12345
146588263,infrastructure_80,edge25,edge,1024,4,2500,16.69890035,12345
146588263,infrastructure_80,edge26,edge,1024,4,2500,23.7960261,12345
146588263,infrastructure_80,edge27,edge,512,2,1500,15.29772744,12345
146588263,infrastructure_80,edge28,edge,1024,4,3000,17.1142923,12345
146588263,infrastructure_80,edge29,edge,1024,4,2500,19.98803906,12345
146588263,infrastructure_80,edge30,edge,1024,4,3000,26.75602648,12345
146588263,infrastructure_80,edge31,edge,1024,4,2500,26.75036973,12345
146588263,infrastructure_80,edge32,edge,1024,4,2500,20.9459766,12345
146588263,infrastructure_80,edge33,edge,1024,4,3000,24.38447739,12345
146588263,infrastructure_80,edge34,edge,1024,4,3000,25.26502757,12345
146588263,infrastructure_80,edge35,edge,1024,4,3000,22.46976354,12345
146588263,infrastructure_80,edge36,edge,1024,4,2500,23.16905761,12345
146588263,infrastructure_80,edge37,edge,1024,4,3000,17.7873805,12345
146588263,infrastructure_80,edge38,edge,1024,4,3000,29.48533264,12345
146588263,infrastructure_80,edge39,edge,1024,4,2500,21.5613845,12345
146588263,infrastructure_80,edge40,edge,1024,4,3000,25.01361619,12345
146588263,infrastructure_80,edge41,edge,1024,4,3000,19.40226656,12345
146588263,infrastructure_80,edge42,edge,1024,4,2500,22.33546548,12345
146588263,infrastructure_80,edge43,edge,1024,4,2500,16.15262467,12345
146588263,infrastructure_80,edge44,edge,1024,4,2500,24.11112148,12345
146588263,infrastructure_80,edge45,edge,512,2,1500,11.96328917,12345
146588263,infrastructure_80,edge46,edge,1024,4,2500,22.80449872,12345
146588263,infrastructure_80,edge47,edge,512,2,1500,17.93266726,12345
146588263,infrastructure_80,edge48,edge,512,2,1500,13.08423787,12345
146588263,infrastructure_80,edge49,edge,1024,4,3000,25.68472824,12345
146588263,infrastructure_80,edge50,edge,1024,4,2500,17.40796933,12345
146588263,infrastructure_80,fog1,fog,2048,2,2000,68.22292978,12345
146588263,infrastructure_80,fog2,fog,3500,16,2000,64.69809656,12345
146588263,infrastructure_80,fog3,fog,2048,4,1500,68.87162637,12345
146588263,infrastructure_80,fog4,fog,2048,4,1500,79.21812849,12345
146588263,infrastructure_80,fog5,fog,2048,4,1500,51.30974439,12345
146588263,infrastructure_80,fog6,fog,2048,4,1500,29.50677809,12345
146588263,infrastructure_80,fog7,fog,2048,4,1500,65.43126272,12345
146588263,infrastructure_80,fog8,fog,2048,4,1500,64.06971449,12345
146588263,infrastructure_80,fog9,fog,2048,4,1500,54.30709235,12345
146588263,infrastructure_80,fog10,fog,2048,4,1500,90.65210895,12345
146588263,infrastructure_80,fog11,fog,4096,4,2000,66.58999931,12345
146588263,infrastructure_80,fog12,fog,2048,4,1500,63.33536108,12345
146588263,infrastructure_80,fog13,fog,3500,16,2000,103.54030902,12345
146588263,infrastructure_80,fog14,fog,2048,4,1500,55.80115805,12345
146588263,infrastructure_80,fog15,fog,2048,4,1500,82.55854999,12345
146588263,infrastructure_80,fog16,fog,2048,4,1500,54.72121925,12345
146588263,infrastructure_80,fog17,fog,4096,4,2000,47.49679571,12345
146588263,infrastructure_80,fog18,fog,2048,4,1500,43.53277659,12345
146588263,infrastructure_80,fog19,fog,2048,4,1500,60.65228267,12345
146588263,infrastructure_80,fog20,fog,4096,4,2000,89.6813525,12345
146588263,infrastructure_80,fog21,fog,4096,4,2000,82.73558271,12345
146588263,infrastructure_80,fog22,fog,4096,4,2000,89.35677784,12345
146588263,infrastructure_80,fog23,fog,2048,4,1500,61.45946729,12345
146588263,infrastructure_80,fog24,fog,3500,16,2000,104.17937394,12345
146588263,infrastructure_80,fog25,fog,4096,4,2000,94.9911604,12345
146588263,infrastructure_80,fog26,fog,3500,16,2000,125.91831199,12345
146588263,infrastructure_80,cloud1,cloud,inf,inf,inf,106.06338892,12345
146588263,infrastructure_80,cloud2,cloud,inf,inf,inf,137.45563725,12345
146588263,infrastructure_80,cloud3,cloud,inf,inf,inf,31.71105885,12345
146588263,infrastructure_80,cloud4,cloud,inf,inf,inf,42.54291502,12345
146588263,infrastructure_85,edge1,edge,512,2,1500,11.81494495,12345
146588263,infrastructure_85,edge2,edge,1024,4,3000,24.84919442,12345
146588263,infrastructure_85,edge3,edge,1024,4,3000,19.7499325,12345
146588263,infrastructure_85,edge4,edge,1024,4,2500,19.29503112,12345
146588263,infrastructure_85,edge5,edge,512,2,1500,21.66638017,12345
146588263,infrastructure_85,edge6,edge,1024,4,2500,18.75135847,12345
146588263,infrastructure_85,edge7,edge,1024,4,3000,17.60219858,12345
146588263,infrastructure_85,edge8,edge,1024,4,3000,20.62252257,12345
146588263,infrastructure_85,edge9,edge,512,2,1500,16.47699446,12345
146588263,infrastructure_85,edge10,edge,1024,4,3000,22.53347574,12345
146588263,infrastructure_85,edge11,edge,512,2,1500,15.08381663,12345
146588263,infrastructure_85,edge12,edge,1024,4,2500,20.4063996,12345
146588263,infrastructure_85,edge13,edge,1024,4,2500,21.63694807,12345
146588263,infrastructure_85,edge14,edge,1024,4,2500,25.0795458,12345
146588263,infrastructure_85,edge15,edge,1024,4,3000,21.87841807,12345
146588263,infrastructure_85,edge16,edge,1024,4,3000,21.31466861,12345
146588263,infrastructure_85,edge17,edge,512,2,1500,13.45907176,12345
146588263,infrastructure_85,edge18,edge,512,2,1500,14.27825516,12345
146588263,infrastructure_85,edge19,edge,1024,4,2500,23.1314427,12345
146588263,infrastructure_85,edge20,edge,1024,4,2500,21.66031759,12345
146588263,infrastructure_85,edge21,edge,1024,4,2500,21.93330902,12345
146588263,infrastructure_85,edge22,edge,1024,4,2500,23.10635358,12345
146588263,infrastructure_85,edge23,edge,1024,4,2500,24.50709209,12345
146588263,infrastructure_85,edge24,edge,1024,4,2500,26.01825691,12345
146588263,infrastructure_85,edge25,edge,512,2,1500,9.94890035,12345
146588263,infrastructure_85,edge26,edge,512,2,1500,17.0460261,12345
146588263,infrastructure_85,edge27,edge,1024,4,2500,22.04772744,12345
146588263,infrastructure_85,edge28,edge,1024,4,3000,17.1142923,12345
146588263,infrastructure_85,edge29,edge,1024,4,2500,19.98803906,12345
146588263,infrastructure_85,edge30,edge,512,2,1500,19.50602648,12345
146588263,infrastructure_85,edge31,edge,1024,4,3000,27.25036973,12345
146588263,infrastructure_85,edge32,edge,1024,4,2500,20.9459766,12345
146588263,infrastructure_85,edge33,edge,1024,4,3000,24.38447739,12345
146588263,infrastructure_85,edge34,edge,1024,4,2500,24.76502757,12345
146588263,infrastructure_85,edge35,edge,1024,4,3000,22.46976354,12345
146588263,infrastructure_85,edge36,edge,1024,4,3000,23.66905761,12345
146588263,infrastructure_85,edge37,edge,1024,4,3000,17.7873805,12345
146588263,infrastructure_85,edge38,edge,1024,4,2500,28.98533264,12345
146588263,infrastructure_85,edge39,edge,1024,4,2500,21.5613845,12345
146588263,infrastructure_85,edge40,edge,512,2,1500,17.76361619,12345
146588263,infrastructure_85,edge41,edge,512,2,1500,12.15226656,12345
146588263,infrastructure_85,edge42,edge,512,2,1500,15.58546548,12345
146588263,infrastructure_85,edge43,edge,1024,4,2500,16.15262467,12345
146588263,infrastructure_85,edge44,edge,1024,4,3000,24.61112148,12345
146588263,infrastructure_85,edge45,edge,1024,4,3000,19.21328917,12345
146588263,infrastructure_85,edge46,edge,1024,4,2500,22.80449872,12345
146588263,infrastructure_85,edge47,edge,1024,4,3000,25.18266726,12345
146588263,infrastructure_85,edge48,edge,512,2,1500,13.08423787,12345
146588263,infrastructure_85,edge49,edge,1024,4,3000,25.68472824,12345
146588263,infrastructure_85,edge50,edge,1024,4,2500,17.40796933,12345
146588263,infrastructure_85,edge51,edge,512,2,1500,20.17983851,12345
146588263,infrastructure_85,edge52,edge,1024,4,2500,24.37231443,12345
146588263,infrastructure_85,edge53,edge,1024,4,3000,19.28119929,12345
146588263,infrastructure_85,fog1,fog,3500,16,2000,105.3498829,12345
146588263,infrastructure_85,fog2,fog,3500,16,2000,64.69809656,12345
146588263,infrastructure_85,fog3,fog,3500,16,2000,101.49857949,12345
146588263,infrastructure_85,fog4,fog,3500,16,2000,111.84508162,12345
146588263,infrastructure_85,fog5,fog,2048,2,2000,46.80974439,12345
146588263,infrastructure_85,fog6,fog,3500,16,2000,62.13373122,12345
146588263,infrastructure_85,fog7,fog,3500,16,2000,98.05821584,12345
146588263,infrastructure_85,fog8,fog,2048,4,1500,64.06971449,12345
146588263,infrastructure_85,fog9,fog,4096,4,2000,57.80709235,12345
146588263,infrastructure_85,fog10,fog,2048,4,1500,90.65210895,12345
146588263,infrastructure_85,fog11,fog,2048,4,1500,63.08999931,12345
146588263,infrastructure_85,fog12,fog,2048,4,1500,63.33536108,12345
146588263,infrastructure_85,fog13,fog,2048,4,1500,70.9133559,12345
146588263,infrastructure_85,fog14,fog,4096,4,2000,59.30115805,12345
146588263,infrastructure_85,fog15,fog,3500,16,2000,115.18550311,12345
146588263,infrastructure_85,fog16,fog,2048,4,1500,54.72121925,12345
146588263,infrastructure_85,fog17,fog,3500,16,2000,76.62374884,12345
146588263,infrastructure_85,fog18,fog,3500,16,2000,76.15972971,12345
146588263,infrastructure_85,fog19,fog,3500,16,2000,93.2792358,12345
146588263,infrastructure_85,fog20,fog,2048,4,1500,86.1813525,12345
146588263,infrastructure_85,fog21,fog,2048,4,1500,79.23558271,12345
146588263,infrastructure_85,fog22,fog,4096,4,2000,89.35677784,12345
146588263,infrastructure_85,fog23,fog,1024,2,1000,54.45946729,12345
146588263,infrastructure_85,fog24,fog,3500,16,2000,104.17937394,12345
146588263,infrastructure_85,fog25,fog,3500,16,2000,124.11811353,12345
146588263,infrastructure_85,fog26,fog,3500,16,2000,125.91831199,12345
146588263,infrastructure_85,fog27,fog,4096,4,2000,75.92932384,12345
146588263,infrastructure_85,fog28,fog,3500,16,2000,103.59883314,12345
146588263,infrastructure_85,cloud1,cloud,inf,inf,inf,106.06338892,12345
146588263,infrastructure_85,cloud2,cloud,inf,inf,inf,137.45563725,12345
146588263,infrastructure_85,cloud3,cloud,inf,inf,inf,31.71105885,12345
146588263,infrastructure_85,cloud4,cloud,inf,inf,inf,42.54291502,12345
146588263,infrastructure_90,edge1,edge,512,2,1500,11.81494495,12345
146588263,infrastructure_90,edge2,edge,1024,4,3000,24.84919442,12345
146588263,infrastructure_90,edge3,edge,1024,4,2500,19.2499325,12345
146588263,infrastructure_90,edge4,edge,1024,4,2500,19.29503112,12345
146588263,infrastructure_90,edge5,edge,1024,4,3000,28.91638017,12345
146588263,infrastructure_90,edge6,edge,1024,4,3000,19.25135847,12345
146588263,infrastructure_90,edge7,edge,1024,4,2500,17.10219858,12345
146588263,infrastructure_90,edge8,edge,1024,4,2500,20.12252257,12345
146588263,infrastructure_90,edge9,edge,1024,4,3000,23.72699446,12345
146588263,infrastructure_90,edge10,edge,1024,4,2500,22.03347574,12345
146588263,infrastructure_90,edge11,edge,1024,4,2500,21.83381663,12345
146588263,infrastructure_90,edge12,edge,1024,4,2500,20.4063996,12345
146588263,infrastructure_90,edge13,edge,1024,4,2500,21.63694807,12345
146588263,infrastructure_90,edge14,edge,1024,4,2500,25.0795458,12345
146588263,infrastructure_90,edge15,edge,1024,4,2500,21.37841807,12345
146588263,infrastructure_90,edge16,edge,512,2,1500,14.06466861,12345
146588263,infrastructure_90,edge17,edge,1024,4,3000,20.70907176,12345
146588263,infrastructure_90,edge18,edge,1024,4,2500,21.02825516,12345
146588263,infrastructure_90,edge19,edge,1024,4,2500,23.1314427,12345
146588263,infrastructure_90,edge20,edge,512,2,1500,14.91031759,12345
146588263,infrastructure_90,edge21,edge,512,2,1500,15.18330902,12345
146588263,infrastructure_90,edge22,edge,1024,4,2500,23.10635358,12345
146588263,infrastructure_90,edge23,edge,1024,4,3000,25.00709209,12345
146588263,infrastructure_90,edge24,edge,1024,4,3000,26.51825691,12345
146588263,infrastructure_90,edge25,edge,1024,4,2500,16.69890035,12345
146588263,infrastructure_90,edge26,edge,1024,4,3000,24.2960261,12345
146588263,infrastructure_90,edge27,edge,1024,4,2500,22.04772744,12345
146588263,infrastructure_90,edge28,edge,1024,4,3000,17.1142923,12345
146588263,infrastructure_90,edge29,edge,512,2,1500,13.23803906,12345
146588263,infrastructure_90,edge30,edge,1024,4,3000,26.75602648,12345
146588263,infrastructure_90,edge31,edge,1024,4,2500,26.75036973,12345
146588263,infrastructure_90,edge32,edge,1024,4,2500,20.9459766,12345
146588263,infrastructure_90,edge33,edge,1024,4,2500,23.88447739,12345
146588263,infrastructure_90,edge34,edge,1024,4,2500,24.76502757,12345
146588263,infrastructure_90,edge35,edge,1024,4,3000,22.46976354,12345
146588263,infrastructure_90,edge36,edge,512,2,1500,16.41905761,12345
146588263,infrastructure_90,edge37,edge,1024,4,3000,17.7873805,12345
146588263,infrastructure_90,edge38,edge,1024,4,3000,29.48533264,12345
146588263,infrastructure_90,edge39,edge,1024,4,2500,21.5613845,12345
146588263,infrastructure_90,edge40,edge,1024,4,2500,24.51361619,12345
146588263,infrastructure_90,edge41,edge,1024,4,2500,18.90226656,12345
146588263,infrastructure_90,edge42,edge,1024,4,3000,22.83546548,12345
146588263,infrastructure_90,edge43,edge,512,2,1500,9.40262467,12345
146588263,infrastructure_90,edge44,edge,1024,4,3000,24.61112148,12345
146588263,infrastructure_90,edge45,edge,1024,4,2500,18.71328917,12345
146588263,infrastructure_90,edge46,edge,1024,4,3000,23.30449872,12345
146588263,infrastructure_90,edge47,edge,1024,4,2500,24.68266726,12345
146588263,infrastructure_90,edge48,edge,1024,4,2500,19.83423787,12345
146588263,infrastructure_90,edge49,edge,1024,4,2500,25.18472824,12345
146588263,infrastructure_90,edge50,edge,512,2,1500,10.65796933,12345
146588263,infrastructure_90,edge51,edge,512,2,1500,20.17983851,12345
146588263,infrastructure_90,edge52,edge,512,2,1500,17.62231443,12345
146588263,infrastructure_90,edge53,edge,1024,4,2500,18.78119929,12345
146588263,infrastructure_90,edge54,edge,1024,4,2500,16.69834687,12345
146588263,infrastructure_90,edge55,edge,1024,4,3000,27.66394082,12345
146588263,infrastructure_90,edge56,edge,1024,4,2500,19.61129233,12345
146588263,infrastructure_90,fog1,fog,2048,4,1500,72.72292978,12345
146588263,infrastructure_90,fog2,fog,2048,4,1500,32.07114344,12345
146588263,infrastructure_90,fog3,fog,4096,4,2000,72.37162637,12345
146588263,infrastructure_90,fog4,fog,1024,2,1000,72.21812849,12345
146588263,infrastructure_90,fog5,fog,3500,16,2000,83.93669751,12345
146588263,infrastructure_90,fog6,fog,2048,4,1500,29.50677809,12345
146588263,infrastructure_90,fog7,fog,4096,4,2000,68.93126272,12345
146588263,infrastructure_90,fog8,fog,2048,4,1500,64.06971449,12345
146588263,infrastructure_90,fog9,fog,2048,4,1500,54.30709235,12345
146588263,infrastructure_90,fog10,fog,2048,4,1500,90.65210895,12345
146588263,infrastructure_90,fog11,fog,4096,4,2000,66.58999931,12345
146588263,infrastructure_90,fog12,fog,4096,4,2000,66.83536108,12345
146588263,infrastructure_90,fog13,fog,2048,4,1500,70.9133559,12345
146588263,infrastructure_90,fog14,fog,2048,4,1500,55.80115805,12345
146588263,infrastructure_90,fog15,fog,1024,2,1000,75.55854999,12345
146588263,infrastructure_90,fog16,fog,2048,4,1500,54.72121925,12345
146588263,infrastructure_90,fog17,fog,2048,2,2000,39.49679571,12345
146588263,infrastructure_90,fog18,fog,4096,4,2000,47.03277659,12345
146588263,infrastructure_90,fog19,fog,1024,2,1000,53.65228267,12345
146588263,infrastructure_90,fog20,fog,2048,4,1500,86.1813525,12345
146588263,infrastructure_90,fog21,fog,2048,4,1500,79.23558271,12345
146588263,infrastructure_90,fog22,fog,2048,2,2000,81.35677784,12345
146588263,infrastructure_90,fog23,fog,2048,4,1500,61.45946729,12345
146588263,infrastructure_90,fog24,fog,4096,4,2000,75.05242082,12345
146588263,infrastructure_90,fog25,fog,3500,16,2000,124.11811353,12345
146588263,infrastructure_90,fog26,fog,1024,2,1000,86.29135887,12345
146588263,infrastructure_90,fog27,fog,2048,2,2000,67.92932384,12345
146588263,infrastructure_90,fog28,fog,2048,4,1500,70.97188002,12345
146588263,infrastructure_90,fog29,fog,4096,4,2000,60.46228357,12345
146588263,infrastructure_90,cloud1,cloud,inf,inf,inf,106.06338892,12345
146588263,infrastructure_90,cloud2,cloud,inf,inf,inf,137.45563725,12345
146588263,infrastructure_90,cloud3,cloud,inf,inf,inf,31.71105885,12345
146588263,infrastructure_90,cloud4,cloud,inf,inf,inf,42.54291502,12345
146588263,infrastructure_90,cloud5,cloud,inf,inf,inf,140.06946243,12345
146588263,infrastructure_95,edge1,edge,1024,4,3000,19.06494495,12345
146588263,infrastructure_95,edge2,edge,1024,4,2500,24.34919442,12345
146588263,infrastructure_95,edge3,edge,1024,4,3000,19.7499325,12345
146588263,infrastructure_95,edge4,edge,1024,4,2500,19.29503112,12345
146588263,infrastructure_95,edge5,edge,512,2,1500,21.66638017,12345
146588263,infrastructure_95,edge6,edge,1024,4,2500,18.75135847,12345
146588263,infrastructure_95,edge7,edge,1024,4,2500,17.10219858,12345
146588263,infrastructure_95,edge8,edge,512,2,1500,13.37252257,12345
146588263,infrastructure_95,edge9,edge,1024,4,2500,23.22699446,12345
146588263,infrastructure_95,edge10,edge,1024,4,2500,22.03347574,12345
146588263,infrastructure_95,edge11,edge,1024,4,3000,22.33381663,12345
146588263,infrastructure_95,edge12,edge,1024,4,3000,20.9063996,12345
