dataset_seed,infrastructure,source_pool,target_pool,latency_ms,source,generator_seed
146588263,infrastructure_55,edge9,aws.faas.us-east-1,125.616,generated,12345
146588263,infrastructure_55,edge9,azure.faas.westeurope,51.175,generated,12345
146588263,infrastructure_55,edge9,azure.faas.eastus,100.041,generated,12345
146588263,infrastructure_55,edge9,gcp.faas.europe-west1,34.363,generated,12345
146588263,infrastructure_55,edge9,gcp.faas.us-central1,148.921,generated,12345
146588263,infrastructure_55,edge10,aws.faas.eu-west-1,23.531,generated,12345
146588263,infrastructure_55,edge10,aws.faas.us-east-1,96.326,generated,12345
146588263,infrastructure_55,edge10,azure.faas.westeurope,41.489,generated,12345
146588263,infrastructure_55,edge10,azure.faas.eastus,123.402,generated,12345
146588263,infrastructure_55,edge10,gcp.faas.europe-west1,36.933,generated,12345
146588263,infrastructure_55,edge10,gcp.faas.us-central1,105.875,generated,12345
146588263,infrastructure_55,edge11,aws.faas.eu-west-1,26.929,generated,12345
146588263,infrastructure_55,edge11,aws.faas.us-east-1,118.045,generated,12345
146588263,infrastructure_55,edge11,azure.faas.westeurope,30.795,generated,12345
146588263,infrastructure_55,edge11,azure.faas.eastus,83.228,generated,12345
146588263,infrastructure_55,edge11,gcp.faas.europe-west1,41.711,generated,12345
146588263,infrastructure_55,edge11,gcp.faas.us-central1,95.148,generated,12345
146588263,infrastructure_55,edge12,aws.faas.eu-west-1,29.761,generated,12345
146588263,infrastructure_55,edge12,aws.faas.us-east-1,108.942,generated,12345
146588263,infrastructure_55,edge12,azure.faas.westeurope,47.119,generated,12345
146588263,infrastructure_55,edge12,azure.faas.eastus,101.601,generated,12345
146588263,infrastructure_55,edge12,gcp.faas.europe-west1,31.762,generated,12345
146588263,infrastructure_55,edge12,gcp.faas.us-central1,101.244,generated,12345
146588263,infrastructure_55,edge13,aws.faas.eu-west-1,54.311,generated,12345
146588263,infrastructure_55,edge13,aws.faas.us-east-1,99.936,generated,12345
146588263,infrastructure_55,edge13,azure.faas.westeurope,43.043,generated,12345
146588263,infrastructure_55,edge13,azure.faas.eastus,98.893,generated,12345
146588263,infrastructure_55,edge13,gcp.faas.europe-west1,55.314,generated,12345
146588263,infrastructure_55,edge13,gcp.faas.us-central1,139.43,generated,12345
146588263,infrastructure_55,edge14,aws.faas.eu-west-1,41.334,generated,12345
146588263,infrastructure_55,edge14,aws.faas.us-east-1,103.22,generated,12345
146588263,infrastructure_55,edge14,azure.faas.westeurope,30.109,generated,12345
146588263,infrastructure_55,edge14,azure.faas.eastus,122.008,generated,12345
146588263,infrastructure_55,edge14,gcp.faas.europe-west1,25.616,generated,12345
146588263,infrastructure_55,edge14,gcp.faas.us-central1,115.818,generated,12345
146588263,infrastructure_55,edge15,aws.faas.eu-west-1,29.754,generated,12345
146588263,infrastructure_55,edge15,aws.faas.us-east-1,109.834,generated,12345
146588263,infrastructure_55,edge15,azure.faas.westeurope,56.259,generated,12345
146588263,infrastructure_55,edge15,azure.faas.eastus,124.528,generated,12345
146588263,infrastructure_55,edge15,gcp.faas.europe-west1,53.404,generated,12345
146588263,infrastructure_55,edge15,gcp.faas.us-central1,91.828,generated,12345
146588263,infrastructure_55,edge16,aws.faas.eu-west-1,23.399,generated,12345
146588263,infrastructure_55,edge16,aws.faas.us-east-1,144.242,generated,12345
146588263,infrastructure_55,edge16,azure.faas.westeurope,29.558,generated,12345
146588263,infrastructure_55,edge16,azure.faas.eastus,128.198,generated,12345
146588263,infrastructure_55,edge16,gcp.faas.europe-west1,34.065,generated,12345
146588263,infrastructure_55,edge16,gcp.faas.us-central1,124.512,generated,12345
146588263,infrastructure_55,edge17,aws.faas.eu-west-1,20.683,generated,12345
146588263,infrastructure_55,edge17,aws.faas.us-east-1,140.292,generated,12345
146588263,infrastructure_55,edge17,azure.faas.westeurope,55.328,generated,12345
146588263,infrastructure_55,edge17,azure.faas.eastus,84.139,generated,12345
146588263,infrastructure_55,edge17,gcp.faas.europe-west1,47.121,generated,12345
146588263,infrastructure_55,edge17,gcp.faas.us-central1,111.643,generated,12345
146588263,infrastructure_55,edge18,aws.faas.eu-west-1,59.613,generated,12345
146588263,infrastructure_55,edge18,aws.faas.us-east-1,126.51,generated,12345
146588263,infrastructure_55,edge18,azure.faas.westeurope,24.786,generated,12345
146588263,infrastructure_55,edge18,azure.faas.eastus,123.481,generated,12345
146588263,infrastructure_55,edge18,gcp.faas.europe-west1,49.795,generated,12345
146588263,infrastructure_55,edge18,gcp.faas.us-central1,143.561,generated,12345
146588263,infrastructure_55,edge19,aws.faas.eu-west-1,47.41,generated,12345
146588263,infrastructure_55,edge19,aws.faas.us-east-1,113.658,generated,12345
146588263,infrastructure_55,edge19,azure.faas.westeurope,51.425,generated,12345
146588263,infrastructure_55,edge19,azure.faas.eastus,97.054,generated,12345
146588263,infrastructure_55,edge19,gcp.faas.europe-west1,27.348,generated,12345
146588263,infrastructure_55,edge19,gcp.faas.us-central1,131.02,generated,12345
146588263,infrastructure_55,edge20,aws.faas.eu-west-1,40.797,generated,12345
146588263,infrastructure_55,edge20,aws.faas.us-east-1,81.609,generated,12345
146588263,infrastructure_55,edge20,azure.faas.westeurope,29.775,generated,12345
146588263,infrastructure_55,edge20,azure.faas.eastus,89.678,generated,12345
146588263,infrastructure_55,edge20,gcp.faas.europe-west1,57.139,generated,12345
146588263,infrastructure_55,edge20,gcp.faas.us-central1,120.681,generated,12345
146588263,infrastructure_55,edge21,aws.faas.eu-west-1,20.342,generated,12345
146588263,infrastructure_55,edge21,aws.faas.us-east-1,111.572,generated,12345
146588263,infrastructure_55,edge21,azure.faas.westeurope,29.924,generated,12345
146588263,infrastructure_55,edge21,azure.faas.eastus,134.905,generated,12345
146588263,infrastructure_55,edge21,gcp.faas.europe-west1,32.336,generated,12345
146588263,infrastructure_55,edge21,gcp.faas.us-central1,117.947,generated,12345
146588263,infrastructure_55,edge22,aws.faas.eu-west-1,26.089,generated,12345
146588263,infrastructure_55,edge22,aws.faas.us-east-1,102.563,generated,12345
146588263,infrastructure_55,edge22,azure.faas.westeurope,55.389,generated,12345
146588263,infrastructure_55,edge22,azure.faas.eastus,84.767,generated,12345
146588263,infrastructure_55,edge22,gcp.faas.europe-west1,49.767,generated,12345
146588263,infrastructure_55,edge22,gcp.faas.us-central1,121.717,generated,12345
146588263,infrastructure_55,edge23,aws.faas.eu-west-1,34.321,generated,12345
146588263,infrastructure_55,edge23,aws.faas.us-east-1,99.931,generated,12345
146588263,infrastructure_55,edge23,azure.faas.westeurope,40.076,generated,12345
146588263,infrastructure_55,edge23,azure.faas.eastus,149.82,generated,12345
146588263,infrastructure_55,edge23,gcp.faas.europe-west1,36.807,generated,12345
146588263,infrastructure_55,edge23,gcp.faas.us-central1,122.324,generated,12345
146588263,infrastructure_55,edge24,aws.faas.eu-west-1,47.559,generated,12345
146588263,infrastructure_55,edge24,aws.faas.us-east-1,136.864,generated,12345
146588263,infrastructure_55,edge24,azure.faas.westeurope,28.3,generated,12345
146588263,infrastructure_55,edge24,azure.faas.eastus,134.801,generated,12345
146588263,infrastructure_55,edge24,gcp.faas.europe-west1,46.46,generated,12345
146588263,infrastructure_55,edge24,gcp.faas.us-central1,104.872,generated,12345
146588263,infrastructure_55,edge25,aws.faas.eu-west-1,25.119,generated,12345
146588263,infrastructure_55,edge25,aws.faas.us-east-1,138.067,generated,12345
146588263,infrastructure_55,edge25,azure.faas.westeurope,47.468,generated,12345
146588263,infrastructure_55,edge25,azure.faas.eastus,147.287,generated,12345
146588263,infrastructure_55,edge25,gcp.faas.europe-west1,22.955,generated,12345
146588263,infrastructure_55,edge25,gcp.faas.us-central1,94.308,generated,12345
146588263,infrastructure_55,edge26,aws.faas.eu-west-1,41.49,generated,12345
146588263,infrastructure_55,edge26,aws.faas.us-east-1,98.731,generated,12345
146588263,infrastructure_55,edge26,azure.faas.westeurope,22.27,generated,12345
146588263,infrastructure_55,edge26,azure.faas.eastus,88.656,generated,12345
146588263,infrastructure_55,edge26,gcp.faas.europe-west1,24.464,generated,12345
146588263,infrastructure_55,edge26,gcp.faas.us-central1,115.455,generated,12345
146588263,infrastructure_55,edge27,aws.faas.eu-west-1,31.17,generated,12345
146588263,infrastructure_55,edge27,aws.faas.us-east-1,111.991,generated,12345
146588263,infrastructure_55,edge27,azure.faas.westeurope,51.572,generated,12345
146588263,infrastructure_55,edge27,azure.faas.eastus,116.455,generated,12345
146588263,infrastructure_55,edge27,gcp.faas.europe-west1,32.515,generated,12345
146588263,infrastructure_55,edge27,gcp.faas.us-central1,106.6,generated,12345
146588263,infrastructure_55,edge28,aws.faas.eu-west-1,42.458,generated,12345
146588263,infrastructure_55,edge28,aws.faas.us-east-1,133.077,generated,12345
146588263,infrastructure_55,edge28,azure.faas.westeurope,53.546,generated,12345
146588263,infrastructure_55,edge28,azure.faas.eastus,105.402,generated,12345
146588263,infrastructure_55,edge28,gcp.faas.europe-west1,27.565,generated,12345
146588263,infrastructure_55,edge28,gcp.faas.us-central1,97.587,generated,12345
146588263,infrastructure_55,edge29,aws.faas.eu-west-1,29.632,generated,12345
146588263,infrastructure_55,edge29,aws.faas.us-east-1,131.228,generated,12345
146588263,infrastructure_55,edge29,azure.faas.westeurope,32.409,generated,12345
146588263,infrastructure_55,edge29,azure.faas.eastus,132.773,generated,12345
146588263,infrastructure_55,edge29,gcp.faas.europe-west1,57.367,generated,12345
146588263,infrastructure_55,edge29,gcp.faas.us-central1,141.546,generated,12345
146588263,infrastructure_55,edge30,aws.faas.eu-west-1,50.537,generated,12345
146588263,infrastructure_55,edge30,aws.faas.us-east-1,97.148,generated,12345
146588263,infrastructure_55,edge30,azure.faas.westeurope,33.094,generated,12345
146588263,infrastructure_55,edge30,azure.faas.eastus,113.668,generated,12345
146588263,infrastructure_55,edge30,gcp.faas.europe-west1,24.632,generated,12345
146588263,infrastructure_55,edge30,gcp.faas.us-central1,88.053,generated,12345
146588263,infrastructure_55,edge31,aws.faas.eu-west-1,36.768,generated,12345
146588263,infrastructure_55,edge31,aws.faas.us-east-1,96.767,generated,12345
146588263,infrastructure_55,edge31,azure.faas.westeurope,40.687,generated,12345
146588263,infrastructure_55,edge31,azure.faas.eastus,84.525,generated,12345
146588263,infrastructure_55,edge31,gcp.faas.europe-west1,37.209,generated,12345
146588263,infrastructure_55,edge31,gcp.faas.us-central1,100.63,generated,12345
146588263,infrastructure_55,edge32,aws.faas.eu-west-1,28.675,generated,12345
146588263,infrastructure_55,edge32,aws.faas.us-east-1,125.572,generated,12345
146588263,infrastructure_55,edge32,azure.faas.westeurope,59.036,generated,12345
146588263,infrastructure_55,edge32,azure.faas.eastus,102.632,generated,12345
146588263,infrastructure_55,edge32,gcp.faas.europe-west1,34.956,generated,12345
146588263,infrastructure_55,edge32,gcp.faas.us-central1,135.829,generated,12345
146588263,infrastructure_55,edge33,aws.faas.eu-west-1,55.157,generated,12345
146588263,infrastructure_55,edge33,aws.faas.us-east-1,94.118,generated,12345
146588263,infrastructure_55,edge33,azure.faas.westeurope,34.478,generated,12345
146588263,infrastructure_55,edge33,azure.faas.eastus,112.516,generated,12345
146588263,infrastructure_55,edge33,gcp.faas.europe-west1,48.434,generated,12345
146588263,infrastructure_55,edge33,gcp.faas.us-central1,92.679,generated,12345
146588263,infrastructure_55,edge34,aws.faas.eu-west-1,23.5,generated,12345
146588263,infrastructure_55,edge34,aws.faas.us-east-1,88.714,generated,12345
146588263,infrastructure_55,edge34,azure.faas.westeurope,58.629,generated,12345
146588263,infrastructure_55,edge34,azure.faas.eastus,139.19,generated,12345
146588263,infrastructure_55,edge34,gcp.faas.europe-west1,59.082,generated,12345
146588263,infrastructure_55,edge34,gcp.faas.us-central1,114.929,generated,12345
146588263,infrastructure_55,fog1,aws.faas.eu-west-1,25.902,generated,12345
146588263,infrastructure_55,fog1,aws.faas.us-east-1,135.678,generated,12345
146588263,infrastructure_55,fog1,azure.faas.westeurope,22.003,generated,12345
146588263,infrastructure_55,fog1,azure.faas.eastus,110.054,generated,12345
146588263,infrastructure_55,fog1,gcp.faas.europe-west1,41.33,generated,12345
146588263,infrastructure_55,fog1,gcp.faas.us-central1,124.798,generated,12345
146588263,infrastructure_55,fog2,aws.faas.eu-west-1,51.476,generated,12345
146588263,infrastructure_55,fog2,aws.faas.us-east-1,82.794,generated,12345
146588263,infrastructure_55,fog2,azure.faas.westeurope,23.553,generated,12345
146588263,infrastructure_55,fog2,azure.faas.eastus,108.37,generated,12345
146588263,infrastructure_55,fog2,gcp.faas.europe-west1,45.691,generated,12345
146588263,infrastructure_55,fog2,gcp.faas.us-central1,81.171,generated,12345
146588263,infrastructure_55,fog3,aws.faas.eu-west-1,34.648,generated,12345
146588263,infrastructure_55,fog3,aws.faas.us-east-1,84.538,generated,12345
146588263,infrastructure_55,fog3,azure.faas.westeurope,55.247,generated,12345
146588263,infrastructure_55,fog3,azure.faas.eastus,101.687,generated,12345
146588263,infrastructure_55,fog3,gcp.faas.europe-west1,56.159,generated,12345
146588263,infrastructure_55,fog3,gcp.faas.us-central1,119.482,generated,12345
146588263,infrastructure_55,fog4,aws.faas.eu-west-1,43.568,generated,12345
146588263,infrastructure_55,fog4,aws.faas.us-east-1,145.616,generated,12345
146588263,infrastructure_55,fog4,azure.faas.westeurope,35.495,generated,12345
146588263,infrastructure_55,fog4,azure.faas.eastus,84.443,generated,12345
146588263,infrastructure_55,fog4,gcp.faas.europe-west1,45.881,generated,12345
146588263,infrastructure_55,fog4,gcp.faas.us-central1,117.836,generated,12345
146588263,infrastructure_55,fog5,aws.faas.eu-west-1,50.41,generated,12345
146588263,infrastructure_55,fog5,aws.faas.us-east-1,129.722,generated,12345
146588263,infrastructure_55,fog5,azure.faas.westeurope,37.877,generated,12345
146588263,infrastructure_55,fog5,azure.faas.eastus,112.72,generated,12345
146588263,infrastructure_55,fog5,gcp.faas.europe-west1,36.93,generated,12345
146588263,infrastructure_55,fog5,gcp.faas.us-central1,117.881,generated,12345
146588263,infrastructure_55,fog6,aws.faas.eu-west-1,21.413,generated,12345
146588263,infrastructure_55,fog6,aws.faas.us-east-1,92.857,generated,12345
146588263,infrastructure_55,fog6,azure.faas.westeurope,49.027,generated,12345
146588263,infrastructure_55,fog6,azure.faas.eastus,130.428,generated,12345
146588263,infrastructure_55,fog6,gcp.faas.europe-west1,53.839,generated,12345
146588263,infrastructure_55,fog6,gcp.faas.us-central1,109.885,generated,12345
146588263,infrastructure_55,fog7,aws.faas.eu-west-1,25.736,generated,12345
146588263,infrastructure_55,fog7,aws.faas.us-east-1,112.923,generated,12345
146588263,infrastructure_55,fog7,azure.faas.westeurope,36.631,generated,12345
146588263,infrastructure_55,fog7,azure.faas.eastus,101.923,generated,12345
146588263,infrastructure_55,fog7,gcp.faas.europe-west1,41.022,generated,12345
146588263,infrastructure_55,fog7,gcp.faas.us-central1,120.4,generated,12345
146588263,infrastructure_55,fog8,aws.faas.eu-west-1,21.621,generated,12345
146588263,infrastructure_55,fog8,aws.faas.us-east-1,140.467,generated,12345
146588263,infrastructure_55,fog8,azure.faas.westeurope,25.874,generated,12345
146588263,infrastructure_55,fog8,azure.faas.eastus,128.57,generated,12345
146588263,infrastructure_55,fog8,gcp.faas.europe-west1,39.35,generated,12345
146588263,infrastructure_55,fog8,gcp.faas.us-central1,107.182,generated,12345
146588263,infrastructure_55,fog9,aws.faas.eu-west-1,22.168,generated,12345
